4512,-1
4513,-1
4514,-1
4515,-1
4516,-1
4517,-1
4518,-1
4519,-1
4520,-1
4521,-1
4522,-1
4523,-1
4524,-1
4525,-1
4526,-1
4527,-1
4528,-1
4529,-1
4530,-1
4531,-1
4532,-1
4533,-1
4534,-1
4535,-1
4536,-1
4537,-1
4538,-1
4539,-1
4540,-1
4541,-1
4542,-1
4543,-1
4544,-1
4545,-1
4546,4
4547,-1
4548,-1
4549,4
4550,4
4551,4
4552,4
4553,-1
4554,-1
4555,-1
4556,-1
4557,4
4558,-1
4559,-1
4560,-1
4561,-1
4562,4
4563,4
4564,-1
4565,4
4566,-1
4567,-1
4568,-1
4569,-1
4570,4
4571,4
4632,-1
4633,-1
4634,-1
4635,-1
4636,-1
4637,-1
4638,-1
4639,-1
4640,-1
4641,-1
4642,-1
4643,-1
4644,-1
4645,-1
4646,-1
4647,-1
4648,-1
4649,-1
4650,0
4651,-1
4652,-1
4653,-1
4654,-1
4655,-1
4656,-1
4657,-1
4658,-1
4659,-1
4660,-1
4661,2
4662,2
4663,-1
4664,2
4665,-1
4666,-1
4667,-1
4668,2
4669,2
4670,-1
4671,2
4672,-1
4673,-1
4674,2
4675,2
4676,2
4677,-1
4678,2
4679,2
4680,2
4681,-1
4682,-1
4683,-1
4684,-1
4685,-1
4686,-1
4687,-1
4688,-1
4689,2
4690,2
4691,-1
4752,0
4753,0
4754,-1
4755,0
4756,0
4757,-1
4758,-1
4759,-1
4760,-1
4761,0
4762,-1
4763,0
4764,-1
4765,-1
4766,0
4767,0
4768,-1
4769,0
4770,0
4771,-1
4772,-1
4773,-1
4774,-1
4775,0
4776,0
4777,-1
4778,0
4779,0
4780,-1
4781,-1
4782,0
4783,-1
4784,-1
4785,-1
4786,-1
4787,-1
4788,-1
4789,-1
4790,0
4791,0
4792,-1
4793,0
4794,-1
4795,-1
4796,0
4797,-1
4798,0
4799,-1
4800,-1
4801,-1
4802,0
4803,-1
4804,0
4805,-1
4806,-1
4807,0
4808,-1
4809,0
4810,0
4811,0
4872,-1
4873,-1
4874,-1
4875,0
4876,-1
4877,-1
4878,0
4879,-1
4880,-1
4881,-1
4882,-1
4883,-1
4884,-1
4885,-1
4886,-1
4887,-1
4888,-1
4889,-1
4890,-1
4891,-1
4892,-1
4893,-1
4894,-1
4895,-1
4896,-1
4897,-1
4898,-1
4899,-1
4900,-1
4901,-1
4902,-1
4903,-1
4904,-1
4905,-1
4906,-1
4907,-1
4908,-1
4909,-1
4910,-1
4911,-1
4912,-1
4913,-1
4914,-1
4915,-1
4916,-1
4917,0
4918,-1
4919,-1
4920,-1
4921,-1
4922,-1
4923,-1
4924,-1
4925,-1
4926,-1
4927,-1
4928,-1
4929,-1
4930,-1
4931,-1
4990,-1
4991,3
4992,-1
4993,3
4994,3
4995,-1
4996,-1
4997,-1
4998,3
4999,3
5000,-1
5001,-1
5002,3
5003,-1
5004,-1
5005,3
5006,-1
5007,-1
5008,-1
5009,-1
5010,-1
5011,-1
5012,3
5013,-1
5014,3
5015,-1
5016,3
5017,3
5018,-1
5019,3
5020,-1
5021,-1
5022,-1
5023,0
5024,-1
5025,-1
5026,-1
5027,-1
5028,-1
5029,-1
5030,-1
5031,-1
5032,-1
5033,-1
5034,-1
5035,-1
5036,-1
5037,-1
5038,-1
5039,-1
5040,-1
5041,-1
5042,-1
5043,-1
5044,-1
5045,-1
5046,-1
5047,-1
5048,-1
5049,-1
5104,-1
5105,-1
5106,-1
5107,-1
5108,-1
5109,-1
5110,-1
5111,-1
5112,-1
5113,-1
5114,-1
5115,-1
5116,-1
5117,-1
5118,-1
5119,-1
5120,-1
5121,-1
5122,-1
5123,-1
5124,-1
5125,-1
5126,-1
5127,-1
5128,-1
5129,-1
5130,-1
5131,-1
5132,-1
5133,-1
5134,-1
5135,-1
5136,-1
5137,-1
5138,-1
5139,-1
5140,-1
5141,-1
5142,-1
5143,-1
5144,-1
5145,-1
5146,-1
5147,-1
5148,-1
5149,-1
5150,-1
5151,-1
5152,-1
5153,-1
5154,-1
5155,-1
5156,-1
5157,-1
5158,-1
5159,-1
5160,-1
5161,-1
5162,-1
5163,-1
5224,-1
5225,1
5226,-1
5227,-1
5228,1
5229,1
5230,-1
5231,1
5232,-1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,-1
5241,-1
5242,1
5243,-1
5244,-1
5245,1
5246,1
5247,1
5248,1
5249,-1
5250,-1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,-1
5258,-1
5259,-1
5260,-1
5261,-1
5262,-1
5263,-1
5264,-1
5265,-1
5266,-1
5267,-1
5268,-1
5269,-1
5270,-1
5271,-1
5272,-1
5273,-1
5274,-1
5275,-1
5276,-1
5277,-1
5278,-1
5279,-1
5280,-1
5281,-1
5282,-1
5283,-1
